ÈÕÆÚ,ÖÐ¼ä¼Û,³®Âò¼Û,»ãÂò¼Û,³®/»ãÂô¼Û,ÕÇµø¶î,ÕÇµø·ù
2014-08-03,6.0026,5.8078,5.9928,6.0348,0.0000,0.0000%
2014-08-02,6.0026,5.8078,5.9928,6.0348,0.0000,0.0000%
2014-08-01,6.0026,5.8078,5.9928,6.0348,0.0014,0.0233%
2014-07-31,6.0012,5.7995,5.9842,6.0262,-0.0442,-0.7311%
2014-07-30,6.0454,5.8275,6.0131,6.0553,-0.0125,-0.2063%
2014-07-29,6.0579,5.8522,6.0385,6.0809,-0.0068,-0.1121%
2014-07-28,6.0647,5.8656,6.0523,6.0949,0.0037,0.0610%
2014-07-27,6.0610,5.8712,6.0581,6.1007,0.0000,0.0000%
2014-07-26,6.0610,5.8712,6.0581,6.1007,0.0000,0.0000%
2014-07-25,6.0610,5.8712,6.0581,6.1007,-0.0116,-0.1910%
2014-07-24,6.0726,5.8884,6.0759,6.1185,-0.0033,-0.0543%
2014-07-23,6.0759,5.9047,6.0927,6.1355,-0.0011,-0.0181%
2014-07-22,6.0770,5.8980,6.0858,6.1286,-0.0102,-0.1676%
2014-07-21,6.0872,5.9176,6.1061,6.1489,-0.0050,-0.0821%
2014-07-20,6.0922,5.9101,6.0983,6.1411,0.0000,0.0000%
2014-07-19,6.0922,5.9101,6.0983,6.1411,0.0000,0.0000%
2014-07-18,6.0922,5.9101,6.0983,6.1411,0.0247,0.4071%
2014-07-17,6.0675,5.9043,6.0923,6.1351,0.0059,0.0973%
2014-07-16,6.0616,5.8891,6.0767,6.1193,-0.0033,-0.0544%
2014-07-15,6.0649,5.9012,6.0891,6.1319,-0.0135,-0.2221%
2014-07-14,6.0784,5.9049,6.0929,6.1357,-0.0007,-0.0115%
2014-07-13,6.0791,5.9139,6.1022,6.1450,0.0000,0.0000%
2014-07-12,6.0791,5.9139,6.1022,6.1450,0.0000,0.0000%
2014-07-11,6.0791,5.9139,6.1022,6.1450,0.0091,0.1499%
2014-07-10,6.0700,5.9095,6.0977,6.1405,-0.0115,-0.1891%
2014-07-09,6.0815,5.8886,6.0761,6.1187,0.0145,0.2390%
2014-07-08,6.0670,5.8859,6.0733,6.1159,0.0187,0.3092%
2014-07-07,6.0483,5.8766,6.0637,6.1063,0.0063,0.1043%
2014-07-06,6.0420,5.8657,6.0524,6.0950,0.0000,0.0000%
2014-07-05,6.0420,5.8692,6.0560,6.0986,0.0000,0.0000%
2014-07-04,6.0420,5.8657,6.0524,6.0950,-0.0162,-0.2674%
2014-07-03,6.0582,5.8685,6.0553,6.0979,-0.0109,-0.1796%
2014-07-02,6.0691,5.9108,6.0990,6.1418,-0.0087,-0.1431%
2014-07-01,6.0778,5.8967,6.0844,6.1272,-0.0037,-0.0608%
2014-06-30,6.0815,5.9072,6.0953,6.1381,0.0094,0.1548%
2014-06-29,6.0721,5.9199,6.1083,6.1513,0.0000,0.0000%
2014-06-28,6.0721,5.9199,6.1083,6.1513,0.0000,0.0000%
2014-06-27,6.0721,5.9199,6.1083,6.1513,0.0083,0.1369%
2014-06-26,6.0638,5.9072,6.0953,6.1381,0.0102,0.1685%
2014-06-25,6.0536,5.9039,6.0919,6.1347,-0.0034,-0.0561%
2014-06-24,6.0570,5.9041,6.0921,6.1349,0.0140,0.2317%
2014-06-23,6.0430,5.9013,6.0892,6.1320,-0.0098,-0.1619%
2014-06-22,6.0528,5.8861,6.0735,6.1161,0.0000,0.0000%
2014-06-21,6.0528,5.8861,6.0735,6.1161,0.0000,0.0000%
2014-06-20,6.0528,5.8861,6.0735,6.1161,0.0017,0.0281%
2014-06-19,6.0511,5.9086,6.0967,6.1395,0.0090,0.1490%
2014-06-18,6.0421,5.8848,6.0722,6.1148,-0.0085,-0.1405%
2014-06-17,6.0506,5.8930,6.0806,6.1234,0.0037,0.0612%
2014-06-16,6.0469,5.8981,6.0859,6.1287,-0.0092,-0.1519%
2014-06-15,6.0561,5.8753,6.0624,6.1050,0.0000,0.0000%
2014-06-14,6.0561,5.8753,6.0624,6.1050,0.0000,0.0000%
2014-06-13,6.0561,5.8753,6.0624,6.1050,0.0125,0.2068%
2014-06-12,6.0436,5.8854,6.0728,6.1154,0.0222,0.3687%
2014-06-11,6.0214,5.8913,6.0788,6.1216,-0.0017,-0.0282%
2014-06-10,6.0231,5.8726,6.0596,6.1022,-0.0045,-0.0747%
2014-06-09,6.0276,5.8788,6.0660,6.1086,-0.0158,-0.2614%
2014-06-08,6.0434,5.8886,6.0761,6.1187,0.0000,0.0000%
2014-06-07,6.0434,5.8886,6.0761,6.1187,0.0000,0.0000%
2014-06-06,6.0434,5.8886,6.0761,6.1187,0.0146,0.2422%
2014-06-05,6.0288,5.8916,6.0791,6.1219,-0.0022,-0.0365%
2014-06-04,6.0310,5.8828,6.0701,6.1127,-0.0140,-0.2316%
2014-06-03,6.0450,5.8990,6.0868,6.1296,-0.0453,-0.7438%
2014-06-02,6.0903,5.9167,6.1051,6.1479,0.0000,0.0000%
2014-06-01,6.0903,5.9245,6.1131,6.1561,0.0000,0.0000%
2014-05-31,6.0903,5.9245,6.1131,6.1561,0.0000,0.0000%
2014-05-30,6.0903,5.9245,6.1131,6.1561,0.0025,0.0411%
2014-05-29,6.0878,5.9282,6.1169,6.1599,0.0104,0.1711%
2014-05-28,6.0774,5.9387,6.1278,6.1708,0.0091,0.1500%
2014-05-27,6.0683,5.9217,6.1102,6.1532,-0.0045,-0.0741%
2014-05-26,6.0728,5.9125,6.1008,6.1436,-0.0025,-0.0412%
2014-05-25,6.0753,5.9115,6.0997,6.1425,0.0000,0.0000%
2014-05-24,6.0753,5.9115,6.0997,6.1425,0.0000,0.0000%
2014-05-23,6.0753,5.9115,6.0997,6.1425,-0.0200,-0.3281%
2014-05-22,6.0953,5.9256,6.1143,6.1573,-0.0055,-0.0902%
2014-05-21,6.1008,5.9599,6.1497,6.1929,0.0101,0.1658%
2014-05-20,6.0907,5.9442,6.1335,6.1765,0.0064,0.1052%
2014-05-19,6.0843,5.9534,6.1429,6.1861,0.0018,0.0296%
2014-05-18,6.0825,5.9238,6.1124,6.1554,0.0000,0.0000%
2014-05-17,6.0825,5.9238,6.1124,6.1554,0.0000,0.0000%
2014-05-16,6.0825,5.9238,6.1124,6.1554,0.0140,0.2307%
2014-05-15,6.0685,5.9019,6.0898,6.1326,0.0154,0.2544%
2014-05-14,6.0531,5.9029,6.0908,6.1336,0.0086,0.1423%
2014-05-13,6.0445,5.8773,6.0644,6.1070,-0.0111,-0.1833%
2014-05-12,6.0556,5.9076,6.0957,6.1385,-0.0199,-0.3275%
2014-05-11,6.0755,5.9070,6.0951,6.1379,0.0000,0.0000%
2014-05-10,6.0755,5.9070,6.0951,6.1379,0.0000,0.0000%
2014-05-09,6.0755,5.9070,6.0951,6.1379,0.0181,0.2988%
2014-05-08,6.0574,5.9075,6.0956,6.1384,-0.0126,-0.2076%
2014-05-07,6.0700,5.9108,6.0990,6.1418,0.0169,0.2792%
2014-05-06,6.0531,5.8979,6.0857,6.1285,0.0036,0.0595%
2014-05-05,6.0495,5.9139,6.1022,6.1450,0.0260,0.4316%
2014-05-04,6.0235,5.9132,6.1015,6.1443,0.0000,0.0000%
2014-05-03,6.0235,5.8781,6.0653,6.1079,0.0000,0.0000%
2014-05-02,6.0235,5.9086,6.0967,6.1395,0.0000,0.0000%
2014-05-01,6.0235,5.9105,6.0987,6.1415,0.0000,0.0000%
2014-04-30,6.0235,5.9055,6.0935,6.1363,-0.0026,-0.0431%
2014-04-29,6.0261,5.8811,6.0684,6.1110,-0.0244,-0.4033%
2014-04-28,6.0505,5.8998,6.0876,6.1304,0.0120,0.1987%
2014-04-27,6.0385,5.9186,6.1071,6.1499,0.0000,0.0000%
2014-04-26,6.0385,5.9186,6.1071,6.1499,0.0000,0.0000%
2014-04-25,6.0385,5.9186,6.1071,6.1499,0.0129,0.2141%
2014-04-24,6.0256,5.8956,6.0833,6.1261,0.0085,0.1413%
2014-04-23,6.0171,5.8904,6.0780,6.1206,0.0025,0.0416%
2014-04-22,6.0146,5.8738,6.0608,6.1034,-0.0042,-0.0698%
2014-04-21,6.0188,5.8651,6.0518,6.0944,-0.0116,-0.1924%
2014-04-20,6.0304,5.8696,6.0565,6.0991,0.0000,0.0000%
2014-04-19,6.0304,5.8696,6.0565,6.0991,0.0000,0.0000%
2014-04-18,6.0304,5.8696,6.0565,6.0991,-0.0187,-0.3091%
2014-04-17,6.0491,5.8731,6.0601,6.1027,-0.0055,-0.0908%
2014-04-16,6.0546,5.8729,6.0599,6.1025,-0.0100,-0.1649%
2014-04-15,6.0646,5.8960,6.0837,6.1265,-0.0098,-0.1613%
2014-04-14,6.0744,5.9051,6.0931,6.1359,-0.0005,-0.0082%
2014-04-13,6.0749,5.9032,6.0912,6.1340,0.0000,0.0000%
2014-04-12,6.0749,5.9032,6.0912,6.1340,0.0000,0.0000%
2014-04-11,6.0749,5.9032,6.0912,6.1340,0.0413,0.6845%
2014-04-10,6.0336,5.9005,6.0884,6.1312,-0.0070,-0.1159%
2014-04-09,6.0406,5.8669,6.0537,6.0963,0.0498,0.8313%
2014-04-08,5.9908,5.8345,6.0203,6.0625,0.0521,0.8773%
2014-04-07,5.9387,5.8085,5.9934,6.0356,0.0000,0.0000%
2014-04-06,5.9387,5.8091,5.9940,6.0362,0.0000,0.0000%
2014-04-05,5.9387,5.8091,5.9940,6.0362,0.0000,0.0000%
2014-04-04,5.9387,5.8091,5.9940,6.0362,0.0011,0.0185%
2014-04-03,5.9376,5.7679,5.9516,5.9934,-0.0067,-0.1127%
2014-04-02,5.9443,5.7773,5.9613,6.0031,-0.0318,-0.5321%
2014-04-01,5.9761,5.7979,5.9825,6.0245,-0.0159,-0.2654%
2014-03-31,5.9920,5.8150,6.0001,6.0423,-0.0445,-0.7372%
2014-03-30,6.0365,5.8335,6.0193,6.0615,0.0000,0.0000%
2014-03-29,6.0365,5.8408,6.0267,6.0691,0.0000,0.0000%
2014-03-28,6.0365,5.8334,6.0192,6.0614,-0.0107,-0.1769%
2014-03-27,6.0472,5.8722,6.0592,6.1018,0.0321,0.5337%
2014-03-26,6.0151,5.8567,6.0432,6.0856,-0.0057,-0.0947%
2014-03-25,6.0208,5.8507,6.0370,6.0794,-0.0043,-0.0714%
2014-03-24,6.0251,5.8320,6.0177,6.0599,0.0026,0.0432%
2014-03-23,6.0225,5.8730,6.0600,6.1026,0.0000,0.0000%
2014-03-22,6.0225,5.8730,6.0600,6.1026,0.0000,0.0000%
2014-03-21,6.0225,5.8730,6.0600,6.1026,0.0093,0.1547%
2014-03-20,6.0132,5.8675,6.0543,6.0969,-0.0430,-0.7100%
2014-03-19,6.0562,5.8879,6.0754,6.1180,0.0286,0.4745%
2014-03-18,6.0276,5.8918,6.0793,6.1221,-0.0228,-0.3768%
2014-03-17,6.0504,5.8590,6.0456,6.0880,0.0259,0.4299%
2014-03-16,6.0245,5.8578,6.0443,6.0867,0.0000,0.0000%
2014-03-15,6.0245,5.8595,6.0461,6.0885,0.0000,0.0000%
2014-03-14,6.0245,5.8578,6.0443,6.0867,0.0575,0.9636%
2014-03-13,5.9670,5.7746,5.9585,6.0003,0.0073,0.1225%
2014-03-12,5.9597,5.7798,5.9639,6.0057,0.0217,0.3654%
2014-03-11,5.9380,5.7356,5.9182,5.9598,0.0047,0.0792%
2014-03-10,5.9333,5.7385,5.9212,5.9628,-0.0061,-0.1027%
2014-03-09,5.9394,5.7274,5.9097,5.9513,0.0000,0.0000%
2014-03-08,5.9394,5.7235,5.9058,5.9472,0.0000,0.0000%
2014-03-07,5.9394,5.7274,5.9097,5.9513,-0.0447,-0.7470%
2014-03-06,5.9841,5.7537,5.9369,5.9787,-0.0100,-0.1668%
2014-03-05,5.9941,5.7746,5.9585,6.0003,-0.0393,-0.6514%
2014-03-04,6.0334,5.8277,6.0133,6.0555,-0.0057,-0.0944%
2014-03-03,6.0391,5.8596,6.0462,6.0886,0.0369,0.6148%
2014-03-02,6.0022,5.8220,6.0074,6.0496,0.0000,0.0000%
2014-03-01,6.0022,5.8220,6.0074,6.0496,0.0000,0.0000%
2014-02-28,6.0022,5.8220,6.0074,6.0496,0.0207,0.3461%
2014-02-27,5.9815,5.8126,5.9976,6.0398,-0.0048,-0.0802%
2014-02-26,5.9863,5.7779,5.9619,6.0037,0.0228,0.3823%
2014-02-25,5.9635,5.7845,5.9686,6.0106,0.0026,0.0436%
2014-02-24,5.9609,5.7532,5.9363,5.9781,-0.0015,-0.0252%
2014-02-23,5.9624,5.7354,5.9180,5.9596,0.0000,0.0000%
2014-02-22,5.9624,5.7354,5.9180,5.9596,0.0000,0.0000%
2014-02-21,5.9624,5.7354,5.9180,5.9596,-0.0067,-0.1122%
2014-02-20,5.9691,5.7634,5.9469,5.9887,0.0100,0.1678%
2014-02-19,5.9591,5.7531,5.9363,5.9779,-0.0088,-0.1475%
2014-02-18,5.9679,5.7230,5.9053,5.9467,0.0231,0.3886%
2014-02-17,5.9448,5.7670,5.9506,5.9924,-0.0154,-0.2584%
2014-02-16,5.9602,5.7514,5.9346,5.9762,0.0000,0.0000%
2014-02-15,5.9602,5.7542,5.9374,5.9792,0.0000,0.0000%
2014-02-14,5.9602,5.7514,5.9346,5.9762,0.0119,0.2001%
2014-02-13,5.9483,5.7460,5.9290,5.9706,0.0125,0.2106%
2014-02-12,5.9358,5.7143,5.8963,5.9377,-0.0274,-0.4595%
2014-02-11,5.9632,5.7166,5.8986,5.9400,0.0164,0.2758%
2014-02-10,5.9468,5.7293,5.9117,5.9533,-0.0264,-0.4420%
2014-02-09,5.9732,5.7140,5.8959,5.9373,0.0000,0.0000%
2014-02-08,5.9732,5.7147,5.8967,5.9381,0.0000,0.0000%
2014-02-07,5.9732,5.7140,5.8959,5.9373,0.0107,0.1795%
2014-01-30,5.9625,5.7684,5.9521,5.9939,0.0573,0.9703%
2014-01-29,5.9052,5.6829,5.8638,5.9050,-0.0315,-0.5306%
2014-01-28,5.9367,5.6639,5.8443,5.8853,-0.0169,-0.2839%
2014-01-27,5.9536,5.6912,5.8724,5.9136,0.0663,1.1262%
2014-01-26,5.8873,5.6952,5.8766,5.9178,0.0000,0.0000%
2014-01-25,5.8873,5.6952,5.8766,5.9178,0.0000,0.0000%
2014-01-24,5.8873,5.7062,5.8879,5.9293,0.0640,1.0990%
2014-01-23,5.8233,5.6018,5.7802,5.8208,-0.0220,-0.3764%
2014-01-22,5.8453,5.6007,5.7790,5.8196,0.0068,0.1165%
2014-01-21,5.8385,5.5832,5.7610,5.8014,-0.0149,-0.2546%
2014-01-20,5.8534,5.6108,5.7895,5.8301,0.0151,0.2586%
2014-01-17,5.8383,5.5999,5.7782,5.8188,0.0223,0.3834%
2014-01-16,5.8160,5.5826,5.7604,5.8008,-0.0243,-0.4161%
2014-01-15,5.8403,5.5941,5.7722,5.8128,-0.0498,-0.8455%
2014-01-14,5.8901,5.6284,5.8076,5.8484,0.0359,0.6132%
2014-01-13,5.8542,5.6443,5.8240,5.8650,0.0423,0.7278%
2014-01-12,5.8119,5.6107,5.7894,5.8300,0.0000,0.0000%
2014-01-11,5.8119,5.6134,5.7922,5.8328,0.0000,0.0000%
2014-01-10,5.8119,5.6107,5.7894,5.8300,-0.0044,-0.0756%
2014-01-09,5.8163,5.5668,5.7440,5.7844,-0.0031,-0.0533%
2014-01-08,5.8194,5.5640,5.7411,5.7815,-0.0158,-0.2708%
2014-01-07,5.8352,5.6024,5.7808,5.8214,0.0136,0.2336%
2014-01-06,5.8216,5.5877,5.7656,5.8062,0.0101,0.1738%
2014-01-05,5.8115,5.5730,5.7504,5.7908,0.0000,0.0000%
2014-01-04,5.8115,5.5730,5.7504,5.7908,0.0000,0.0000%
2014-01-03,5.8115,5.5730,5.7504,5.7908,0.0288,0.4980%
2014-01-02,5.7827,5.5450,5.7216,5.7618,0.0056,0.0969%
